날짜,성명,거래처,품목,금액(원),category_id
2026-03-09,영업3팀_사원5,거래처_22,품목_301,2813913,cat_id_2
2026-03-09,영업3팀_사원5,거래처_37,품목_595,1802964,cat_id_6
2026-03-09,영업3팀_사원5,거래처_49,품목_729,4195113,cat_id_10
2026-03-09,영업3팀_사원5,거래처_42,품목_362,2023324,cat_id_3
2026-03-09,영업3팀_사원5,거래처_41,품목_398,3393559,cat_id_9
2026-03-09,영업3팀_사원5,거래처_35,품목_455,1803841,cat_id_6
2026-03-09,영업3팀_사원5,거래처_25,품목_823,2413307,cat_id_4
2026-03-09,영업3팀_사원5,거래처_47,품목_28,2733932,cat_id_9
2026-03-09,영업3팀_사원5,거래처_27,품목_301,4341467,cat_id_2
2026-03-09,영업3팀_사원5,거래처_54,품목_912,1889761,cat_id_3
2026-03-09,영업3팀_사원6,거래처_15,품목_519,1754717,cat_id_10
2026-03-09,영업3팀_사원6,거래처_50,품목_718,4414782,cat_id_9
2026-03-09,영업3팀_사원6,거래처_53,품목_968,2715803,cat_id_9
2026-03-09,영업3팀_사원6,거래처_20,품목_856,3527439,cat_id_7
2026-03-09,영업3팀_사원6,거래처_14,품목_375,2917301,cat_id_6
2026-03-09,영업3팀_사원6,거래처_3,품목_441,4314385,cat_id_2
2026-03-09,영업3팀_사원6,거래처_16,품목_836,4074304,cat_id_7
2026-03-09,영업3팀_사원6,거래처_13,품목_61,2860564,cat_id_2
2026-03-09,영업3팀_사원6,거래처_49,품목_65,2674798,cat_id_6
2026-03-09,영업3팀_사원6,거래처_55,품목_137,5255178,cat_id_8
2026-03-09,영업3팀_사원6,거래처_23,품목_297,2939053,cat_id_8
2026-03-09,영업3팀_사원6,거래처_35,품목_48,4459991,cat_id_9
2026-03-09,영업3팀_사원6,거래처_3,품목_285,1856522,cat_id_6
2026-03-09,영업3팀_사원6,거래처_10,품목_568,1771766,cat_id_9
2026-03-09,영업3팀_사원6,거래처_1,품목_60,4852456,cat_id_1
2026-03-09,영업4팀_사원1,거래처_29,품목_803,2067189,cat_id_4
2026-03-09,영업4팀_사원1,거래처_39,품목_997,3971579,cat_id_8
2026-03-09,영업4팀_사원1,거래처_32,품목_64,4032775,cat_id_5
2026-03-09,영업4팀_사원1,거래처_47,품목_195,3211711,cat_id_6
2026-03-09,영업4팀_사원1,거래처_43,품목_32,2786402,cat_id_3
2026-03-09,영업4팀_사원1,거래처_7,품목_262,3447950,cat_id_3
2026-03-09,영업4팀_사원1,거래처_48,품목_129,2559876,cat_id_10
2026-03-09,영업4팀_사원1,거래처_13,품목_64,1508950,cat_id_5
2026-03-09,영업4팀_사원1,거래처_10,품목_252,5190460,cat_id_3
2026-03-09,영업4팀_사원1,거래처_20,품목_163,4389543,cat_id_4
2026-03-09,영업4팀_사원1,거래처_39,품목_461,4817522,cat_id_2
2026-03-09,영업4팀_사원1,거래처_49,품목_816,3271611,cat_id_7
2026-03-09,영업4팀_사원1,거래처_14,품목_908,3497438,cat_id_9
2026-03-09,영업4팀_사원1,거래처_12,품목_211,5251223,cat_id_2
2026-03-09,영업4팀_사원1,거래처_1,품목_406,2316432,cat_id_7
2026-03-09,영업4팀_사원1,거래처_22,품목_231,3251310,cat_id_2
2026-03-09,영업4팀_사원2,거래처_24,품목_621,4527509,cat_id_2
2026-03-09,영업4팀_사원2,거래처_19,품목_518,3917390,cat_id_9
2026-03-09,영업4팀_사원2,거래처_2,품목_584,3948048,cat_id_5
2026-03-09,영업4팀_사원2,거래처_12,품목_362,4051255,cat_id_3
2026-03-09,영업4팀_사원2,거래처_15,품목_133,2259924,cat_id_4
2026-03-09,영업4팀_사원2,거래처_29,품목_525,3043957,cat_id_6
2026-03-09,영업4팀_사원2,거래처_42,품목_316,2570749,cat_id_7
2026-03-09,영업4팀_사원2,거래처_15,품목_148,4352602,cat_id_9
2026-03-09,영업4팀_사원2,거래처_17,품목_538,3412925,cat_id_9
2026-03-09,영업4팀_사원2,거래처_4,품목_6,4643890,cat_id_7
2026-03-09,영업4팀_사원2,거래처_44,품목_299,3159790,cat_id_10
2026-03-09,영업4팀_사원2,거래처_12,품목_431,4404664,cat_id_2
2026-03-09,영업4팀_사원2,거래처_14,품목_389,4849525,cat_id_10
2026-03-09,영업4팀_사원2,거래처_6,품목_742,2432976,cat_id_3
2026-03-09,영업4팀_사원2,거래처_25,품목_615,4788756,cat_id_6
2026-03-09,영업4팀_사원2,거래처_54,품목_689,2261601,cat_id_10
2026-03-09,영업4팀_사원2,거래처_29,품목_756,5279342,cat_id_7
2026-03-09,영업4팀_사원3,거래처_42,품목_317,3147529,cat_id_8
2026-03-09,영업4팀_사원3,거래처_31,품목_703,2148721,cat_id_4
2026-03-09,영업4팀_사원3,거래처_34,품목_851,5475467,cat_id_2
2026-03-09,영업4팀_사원3,거래처_54,품목_658,5257015,cat_id_9
2026-03-09,영업4팀_사원3,거래처_35,품목_557,3679266,cat_id_8
2026-03-09,영업4팀_사원3,거래처_8,품목_134,1647806,cat_id_5
2026-03-09,영업4팀_사원3,거래처_24,품목_197,3165234,cat_id_8
2026-03-09,영업4팀_사원3,거래처_45,품목_707,1802172,cat_id_8
2026-03-09,영업4팀_사원3,거래처_32,품목_640,4303897,cat_id_1
2026-03-09,영업4팀_사원3,거래처_25,품목_980,4329998,cat_id_1
2026-03-09,영업4팀_사원3,거래처_7,품목_269,4356546,cat_id_10
2026-03-09,영업4팀_사원3,거래처_6,품목_631,2874566,cat_id_2
2026-03-09,영업4팀_사원3,거래처_15,품목_959,3358895,cat_id_10
2026-03-09,영업4팀_사원3,거래처_18,품목_458,2198379,cat_id_9
2026-03-09,영업4팀_사원3,거래처_53,품목_386,5384246,cat_id_7
2026-03-09,영업4팀_사원3,거래처_28,품목_484,5406613,cat_id_5
2026-03-09,영업4팀_사원3,거래처_16,품목_737,3480022,cat_id_8
2026-03-09,영업4팀_사원4,거래처_27,품목_855,3445488,cat_id_6
2026-03-09,영업4팀_사원4,거래처_19,품목_614,5483627,cat_id_5
2026-03-09,영업4팀_사원4,거래처_31,품목_41,3808039,cat_id_2
2026-03-09,영업4팀_사원4,거래처_9,품목_776,1782524,cat_id_7
2026-03-09,영업4팀_사원4,거래처_51,품목_939,5387206,cat_id_10
2026-03-09,영업4팀_사원4,거래처_44,품목_242,3535170,cat_id_3
2026-03-09,영업4팀_사원4,거래처_28,품목_547,3349619,cat_id_8
2026-03-09,영업4팀_사원4,거래처_54,품목_136,5246494,cat_id_7
2026-03-09,영업4팀_사원4,거래처_23,품목_989,1854328,cat_id_10
2026-03-09,영업4팀_사원4,거래처_45,품목_570,4437154,cat_id_1
2026-03-09,영업4팀_사원4,거래처_20,품목_594,3762066,cat_id_5
2026-03-09,영업4팀_사원4,거래처_2,품목_400,4623173,cat_id_1
2026-03-09,영업4팀_사원4,거래처_22,품목_581,3282588,cat_id_2
2026-03-09,영업4팀_사원4,거래처_17,품목_269,2030149,cat_id_10
2026-03-09,영업4팀_사원4,거래처_35,품목_77,2170423,cat_id_8
2026-03-09,영업4팀_사원5,거래처_29,품목_222,4623605,cat_id_3
2026-03-09,영업4팀_사원5,거래처_26,품목_596,5187262,cat_id_7
2026-03-09,영업4팀_사원5,거래처_5,품목_106,4664572,cat_id_7
2026-03-09,영업4팀_사원5,거래처_52,품목_860,2015673,cat_id_1
2026-03-09,영업4팀_사원5,거래처_34,품목_252,2622567,cat_id_3
2026-03-09,영업4팀_사원5,거래처_12,품목_565,5397579,cat_id_6
2026-03-09,영업4팀_사원5,거래처_3,품목_11,4001251,cat_id_2
2026-03-09,영업4팀_사원5,거래처_54,품목_709,4254422,cat_id_10
2026-03-09,영업4팀_사원5,거래처_15,품목_938,5334192,cat_id_9
2026-03-09,영업4팀_사원5,거래처_18,품목_508,4901576,cat_id_9
2026-03-09,영업4팀_사원5,거래처_30,품목_956,4702761,cat_id_7
2026-03-09,영업4팀_사원5,거래처_4,품목_696,2702985,cat_id_7
2026-03-09,영업4팀_사원5,거래처_5,품목_464,1558380,cat_id_5
2026-03-09,영업4팀_사원5,거래처_48,품목_807,3119790,cat_id_8
2026-03-09,영업4팀_사원6,거래처_26,품목_131,5085912,cat_id_2
2026-03-09,영업4팀_사원6,거래처_19,품목_445,4757310,cat_id_6
2026-03-09,영업4팀_사원6,거래처_45,품목_289,1613426,cat_id_10
2026-03-09,영업4팀_사원6,거래처_9,품목_617,1660133,cat_id_8
2026-03-09,영업4팀_사원6,거래처_18,품목_760,4136845,cat_id_1
2026-03-09,영업4팀_사원6,거래처_41,품목_555,4317198,cat_id_6
2026-03-09,영업4팀_사원6,거래처_17,품목_760,2590475,cat_id_1
2026-03-09,영업4팀_사원6,거래처_44,품목_890,4068387,cat_id_1
2026-03-09,영업4팀_사원6,거래처_51,품목_238,1843383,cat_id_9
2026-03-09,영업4팀_사원6,거래처_4,품목_96,4735065,cat_id_7
2026-03-09,영업4팀_사원6,거래처_48,품목_249,3813237,cat_id_10
2026-03-09,영업4팀_사원6,거래처_27,품목_725,2821981,cat_id_6
2026-03-09,영업5팀_사원1,거래처_36,품목_677,3278886,cat_id_8
2026-03-09,영업5팀_사원1,거래처_22,품목_425,3267893,cat_id_6
2026-03-09,영업5팀_사원1,거래처_30,품목_643,2605052,cat_id_4
2026-03-09,영업5팀_사원1,거래처_51,품목_355,5472427,cat_id_6
2026-03-09,영업5팀_사원1,거래처_53,품목_222,2080000,cat_id_3
2026-03-09,영업5팀_사원1,거래처_41,품목_397,3763119,cat_id_8
2026-03-09,영업5팀_사원1,거래처_47,품목_572,2109679,cat_id_3
2026-03-09,영업5팀_사원1,거래처_14,품목_953,3240371,cat_id_4
2026-03-09,영업5팀_사원1,거래처_26,품목_565,2649473,cat_id_6
2026-03-09,영업5팀_사원1,거래처_23,품목_787,5022278,cat_id_8
2026-03-09,영업5팀_사원1,거래처_19,품목_58,3335559,cat_id_9
2026-03-09,영업5팀_사원1,거래처_11,품목_243,1742855,cat_id_4
2026-03-09,영업5팀_사원1,거래처_22,품목_228,5346900,cat_id_9
2026-03-09,영업5팀_사원1,거래처_39,품목_937,3279873,cat_id_8
2026-03-09,영업5팀_사원1,거래처_24,품목_334,3164550,cat_id_5
2026-03-09,영업5팀_사원1,거래처_1,품목_435,3200738,cat_id_6
2026-03-09,영업5팀_사원1,거래처_46,품목_428,3343646,cat_id_9
2026-03-09,영업5팀_사원1,거래처_32,품목_912,2537831,cat_id_3
2026-03-09,영업5팀_사원2,거래처_11,품목_771,1828833,cat_id_2
2026-03-09,영업5팀_사원2,거래처_26,품목_978,3890645,cat_id_9
2026-03-09,영업5팀_사원2,거래처_19,품목_445,5469351,cat_id_6
2026-03-09,영업5팀_사원2,거래처_39,품목_192,5480685,cat_id_3
2026-03-09,영업5팀_사원2,거래처_20,품목_965,2202660,cat_id_6
2026-03-09,영업5팀_사원2,거래처_36,품목_435,3761327,cat_id_6
2026-03-09,영업5팀_사원2,거래처_19,품목_333,2533128,cat_id_4
2026-03-09,영업5팀_사원2,거래처_45,품목_138,2519427,cat_id_9
2026-03-09,영업5팀_사원2,거래처_2,품목_132,1884277,cat_id_3
2026-03-09,영업5팀_사원2,거래처_35,품목_776,3483887,cat_id_7
2026-03-09,영업5팀_사원2,거래처_49,품목_840,5356424,cat_id_1
2026-03-09,영업5팀_사원2,거래처_37,품목_420,3957784,cat_id_1
2026-03-09,영업5팀_사원2,거래처_50,품목_572,4923184,cat_id_3
2026-03-09,영업5팀_사원2,거래처_26,품목_349,2299270,cat_id_10
2026-03-09,영업5팀_사원2,거래처_29,품목_662,1745255,cat_id_3
2026-03-09,영업5팀_사원2,거래처_34,품목_512,3678840,cat_id_3
2026-03-09,영업5팀_사원3,거래처_49,품목_239,2651596,cat_id_10
2026-03-09,영업5팀_사원3,거래처_38,품목_881,3486970,cat_id_2
2026-03-09,영업5팀_사원3,거래처_49,품목_537,5426356,cat_id_8
2026-03-09,영업5팀_사원3,거래처_12,품목_583,4514194,cat_id_4
2026-03-09,영업5팀_사원3,거래처_10,품목_278,3724769,cat_id_9
2026-03-09,영업5팀_사원3,거래처_10,품목_148,4778908,cat_id_9
2026-03-09,영업5팀_사원3,거래처_49,품목_4,5034835,cat_id_5
2026-03-09,영업5팀_사원3,거래처_25,품목_893,3014376,cat_id_4
2026-03-09,영업5팀_사원3,거래처_39,품목_540,3971912,cat_id_1
2026-03-09,영업5팀_사원3,거래처_35,품목_454,3747643,cat_id_5
2026-03-09,영업5팀_사원3,거래처_34,품목_758,4270357,cat_id_9
2026-03-09,영업5팀_사원3,거래처_38,품목_856,3722925,cat_id_7
2026-03-09,영업5팀_사원4,거래처_6,품목_530,1564506,cat_id_1
2026-03-09,영업5팀_사원4,거래처_22,품목_475,2920374,cat_id_6
2026-03-09,영업5팀_사원4,거래처_3,품목_593,3240800,cat_id_4
2026-03-09,영업5팀_사원4,거래처_43,품목_251,3381179,cat_id_2
2026-03-09,영업5팀_사원4,거래처_28,품목_84,4179072,cat_id_5
2026-03-09,영업5팀_사원4,거래처_4,품목_773,2566270,cat_id_4
2026-03-09,영업5팀_사원4,거래처_51,품목_298,3387220,cat_id_9
2026-03-09,영업5팀_사원4,거래처_16,품목_784,1617810,cat_id_5
2026-03-09,영업5팀_사원4,거래처_37,품목_486,2870929,cat_id_7
2026-03-09,영업5팀_사원4,거래처_46,품목_334,3762563,cat_id_5
2026-03-09,영업5팀_사원4,거래처_38,품목_996,1937334,cat_id_7
2026-03-09,영업5팀_사원4,거래처_36,품목_435,4287007,cat_id_6
2026-03-09,영업5팀_사원4,거래처_38,품목_484,3096251,cat_id_5
2026-03-09,영업5팀_사원4,거래처_18,품목_355,3947383,cat_id_6
2026-03-09,영업5팀_사원4,거래처_4,품목_804,2832937,cat_id_5
2026-03-09,영업5팀_사원4,거래처_20,품목_94,4711462,cat_id_5
2026-03-09,영업5팀_사원5,거래처_35,품목_384,2354113,cat_id_5
2026-03-09,영업5팀_사원5,거래처_40,품목_240,4732389,cat_id_1
2026-03-09,영업5팀_사원5,거래처_1,품목_636,2598706,cat_id_7
2026-03-09,영업5팀_사원5,거래처_33,품목_444,2641442,cat_id_5
2026-03-09,영업5팀_사원5,거래처_4,품목_564,5013009,cat_id_5
2026-03-09,영업5팀_사원5,거래처_3,품목_867,4596035,cat_id_8
2026-03-09,영업5팀_사원5,거래처_28,품목_453,3608204,cat_id_4
2026-03-09,영업5팀_사원5,거래처_22,품목_838,2350589,cat_id_9
2026-03-09,영업5팀_사원5,거래처_18,품목_107,2139592,cat_id_8
2026-03-09,영업5팀_사원5,거래처_12,품목_362,2373992,cat_id_3
2026-03-09,영업5팀_사원5,거래처_46,품목_626,2802637,cat_id_7
2026-03-09,영업5팀_사원5,거래처_41,품목_507,3880610,cat_id_8
2026-03-09,영업5팀_사원5,거래처_42,품목_640,1701797,cat_id_1
2026-03-09,영업5팀_사원5,거래처_29,품목_443,1629698,cat_id_4
2026-03-09,영업5팀_사원6,거래처_5,품목_447,2549661,cat_id_8
2026-03-09,영업5팀_사원6,거래처_7,품목_162,3435699,cat_id_3
2026-03-09,영업5팀_사원6,거래처_11,품목_620,2824228,cat_id_1
2026-03-09,영업5팀_사원6,거래처_50,품목_484,2996631,cat_id_5
2026-03-09,영업5팀_사원6,거래처_32,품목_308,1676238,cat_id_9
2026-03-09,영업5팀_사원6,거래처_5,품목_123,4073869,cat_id_4
2026-03-09,영업5팀_사원6,거래처_14,품목_683,1607430,cat_id_4
2026-03-09,영업5팀_사원6,거래처_15,품목_780,4414285,cat_id_1
2026-03-09,영업5팀_사원6,거래처_52,품목_883,5312575,cat_id_4
2026-03-09,영업5팀_사원6,거래처_35,품목_95,3588266,cat_id_6
2026-03-09,영업5팀_사원6,거래처_36,품목_616,3436929,cat_id_7
2026-03-09,영업5팀_사원6,거래처_36,품목_280,2642649,cat_id_1
2026-03-09,영업5팀_사원6,거래처_38,품목_350,4182829,cat_id_1
2026-03-09,영업5팀_사원6,거래처_31,품목_384,5430087,cat_id_5
2026-03-10,영업1팀_사원1,거래처_21,품목_652,3272186,cat_id_3
2026-03-10,영업1팀_사원1,거래처_4,품목_140,5174658,cat_id_1
2026-03-10,영업1팀_사원1,거래처_46,품목_154,1898913,cat_id_5
2026-03-10,영업1팀_사원1,거래처_23,품목_583,5432291,cat_id_4
2026-03-10,영업1팀_사원1,거래처_31,품목_75,3810257,cat_id_6
2026-03-10,영업1팀_사원1,거래처_23,품목_612,2510877,cat_id_3
2026-03-10,영업1팀_사원1,거래처_25,품목_464,2790064,cat_id_5
2026-03-10,영업1팀_사원1,거래처_50,품목_979,2299569,cat_id_10
2026-03-10,영업1팀_사원1,거래처_55,품목_718,1852885,cat_id_9
2026-03-10,영업1팀_사원1,거래처_48,품목_933,2042888,cat_id_4
2026-03-10,영업1팀_사원1,거래처_53,품목_202,4032310,cat_id_3
2026-03-10,영업1팀_사원1,거래처_37,품목_623,2527465,cat_id_4
2026-03-10,영업1팀_사원1,거래처_19,품목_248,4301742,cat_id_9
2026-03-10,영업1팀_사원1,거래처_6,품목_329,1896052,cat_id_10
2026-03-10,영업1팀_사원1,거래처_25,품목_471,2670910,cat_id_2
2026-03-10,영업1팀_사원1,거래처_41,품목_44,1504452,cat_id_5
2026-03-10,영업1팀_사원1,거래처_11,품목_735,2595690,cat_id_6
2026-03-10,영업1팀_사원1,거래처_3,품목_800,1930314,cat_id_1
2026-03-10,영업1팀_사원2,거래처_42,품목_743,2596314,cat_id_4
2026-03-10,영업1팀_사원2,거래처_50,품목_677,4201582,cat_id_8
2026-03-10,영업1팀_사원2,거래처_12,품목_978,5297853,cat_id_9
2026-03-10,영업1팀_사원2,거래처_37,품목_602,4795102,cat_id_3
2026-03-10,영업1팀_사원2,거래처_28,품목_67,2055422,cat_id_8
2026-03-10,영업1팀_사원2,거래처_12,품목_998,4728633,cat_id_9
2026-03-10,영업1팀_사원2,거래처_31,품목_912,5281821,cat_id_3
2026-03-10,영업1팀_사원2,거래처_38,품목_30,3885646,cat_id_1
2026-03-10,영업1팀_사원2,거래처_33,품목_566,2632815,cat_id_7
2026-03-10,영업1팀_사원2,거래처_26,품목_775,3561698,cat_id_6
2026-03-10,영업1팀_사원2,거래처_54,품목_276,2073197,cat_id_7
2026-03-10,영업1팀_사원2,거래처_3,품목_999,4214702,cat_id_10
2026-03-10,영업1팀_사원2,거래처_13,품목_173,2496550,cat_id_4
2026-03-10,영업1팀_사원2,거래처_7,품목_661,4864095,cat_id_2
2026-03-10,영업1팀_사원2,거래처_27,품목_439,3551415,cat_id_10
2026-03-10,영업1팀_사원2,거래처_27,품목_925,5319153,cat_id_6
2026-03-10,영업1팀_사원2,거래처_23,품목_218,3216793,cat_id_9
2026-03-10,영업1팀_사원3,거래처_5,품목_563,5484013,cat_id_4
2026-03-10,영업1팀_사원3,거래처_26,품목_946,5421527,cat_id_7
2026-03-10,영업1팀_사원3,거래처_36,품목_803,3175473,cat_id_4
2026-03-10,영업1팀_사원3,거래처_43,품목_684,4732944,cat_id_5
2026-03-10,영업1팀_사원3,거래처_20,품목_333,2542798,cat_id_4
2026-03-10,영업1팀_사원3,거래처_44,품목_460,3696890,cat_id_1
2026-03-10,영업1팀_사원3,거래처_34,품목_531,3013729,cat_id_2
2026-03-10,영업1팀_사원3,거래처_11,품목_731,3189722,cat_id_2
2026-03-10,영업1팀_사원3,거래처_38,품목_769,2325935,cat_id_10
2026-03-10,영업1팀_사원3,거래처_18,품목_646,4113432,cat_id_7
2026-03-10,영업1팀_사원3,거래처_25,품목_492,1584886,cat_id_3
2026-03-10,영업1팀_사원3,거래처_19,품목_640,2390681,cat_id_1
2026-03-10,영업1팀_사원3,거래처_55,품목_590,3381362,cat_id_1
2026-03-10,영업1팀_사원3,거래처_17,품목_3,3893239,cat_id_4
2026-03-10,영업1팀_사원4,거래처_48,품목_584,5446547,cat_id_5
2026-03-10,영업1팀_사원4,거래처_18,품목_789,1613157,cat_id_10
2026-03-10,영업1팀_사원4,거래처_28,품목_148,4268307,cat_id_9
2026-03-10,영업1팀_사원4,거래처_36,품목_865,4215744,cat_id_6
2026-03-10,영업1팀_사원4,거래처_33,품목_197,3714518,cat_id_8
2026-03-10,영업1팀_사원4,거래처_23,품목_719,1861414,cat_id_10
2026-03-10,영업1팀_사원4,거래처_24,품목_187,4720454,cat_id_8
2026-03-10,영업1팀_사원4,거래처_2,품목_481,2737348,cat_id_2
2026-03-10,영업1팀_사원4,거래처_42,품목_965,4501114,cat_id_6
2026-03-10,영업1팀_사원4,거래처_15,품목_579,4796509,cat_id_10
2026-03-10,영업1팀_사원4,거래처_38,품목_594,3359012,cat_id_5
2026-03-10,영업1팀_사원4,거래처_15,품목_843,2598502,cat_id_4
2026-03-10,영업1팀_사원5,거래처_50,품목_26,2495795,cat_id_7
2026-03-10,영업1팀_사원5,거래처_2,품목_125,3810799,cat_id_6
2026-03-10,영업1팀_사원5,거래처_36,품목_78,1510706,cat_id_9
2026-03-10,영업1팀_사원5,거래처_35,품목_794,3105464,cat_id_5
2026-03-10,영업1팀_사원5,거래처_8,품목_223,4913669,cat_id_4
2026-03-10,영업1팀_사원5,거래처_40,품목_895,4768747,cat_id_6
2026-03-10,영업1팀_사원5,거래처_51,품목_44,3106263,cat_id_5
2026-03-10,영업1팀_사원5,거래처_17,품목_818,2992100,cat_id_9
2026-03-10,영업1팀_사원5,거래처_4,품목_21,4568153,cat_id_2
2026-03-10,영업1팀_사원5,거래처_16,품목_949,3357230,cat_id_10
2026-03-10,영업1팀_사원5,거래처_50,품목_470,2038192,cat_id_1
2026-03-10,영업1팀_사원5,거래처_46,품목_343,2218306,cat_id_4
2026-03-10,영업1팀_사원5,거래처_9,품목_809,4484661,cat_id_10
2026-03-10,영업1팀_사원5,거래처_17,품목_655,3319452,cat_id_6
2026-03-10,영업1팀_사원5,거래처_2,품목_207,5056350,cat_id_8
2026-03-10,영업1팀_사원5,거래처_12,품목_950,2375771,cat_id_1
2026-03-10,영업1팀_사원6,거래처_41,품목_772,4807700,cat_id_3
2026-03-10,영업1팀_사원6,거래처_26,품목_830,2999247,cat_id_1
2026-03-10,영업1팀_사원6,거래처_38,품목_233,2879497,cat_id_4
2026-03-10,영업1팀_사원6,거래처_20,품목_367,4333280,cat_id_8
2026-03-10,영업1팀_사원6,거래처_25,품목_675,4390865,cat_id_6
2026-03-10,영업1팀_사원6,거래처_19,품목_448,1995677,cat_id_9
2026-03-10,영업1팀_사원6,거래처_10,품목_754,5080561,cat_id_5
2026-03-10,영업1팀_사원6,거래처_12,품목_198,4608781,cat_id_9
2026-03-10,영업1팀_사원6,거래처_37,품목_658,2676264,cat_id_9
2026-03-10,영업1팀_사원6,거래처_36,품목_315,2450496,cat_id_6
2026-03-10,영업1팀_사원6,거래처_31,품목_593,2521332,cat_id_4
2026-03-10,영업1팀_사원6,거래처_36,품목_711,3733044,cat_id_2
2026-03-10,영업1팀_사원6,거래처_31,품목_701,1611008,cat_id_2
2026-03-10,영업2팀_사원1,거래처_48,품목_983,4526472,cat_id_4
2026-03-10,영업2팀_사원1,거래처_53,품목_75,4628704,cat_id_6
2026-03-10,영업2팀_사원1,거래처_8,품목_914,2923662,cat_id_5
2026-03-10,영업2팀_사원1,거래처_8,품목_981,2571003,cat_id_2
2026-03-10,영업2팀_사원1,거래처_6,품목_380,3891485,cat_id_1
2026-03-10,영업2팀_사원1,거래처_44,품목_696,3249782,cat_id_7
2026-03-10,영업2팀_사원1,거래처_19,품목_816,1944315,cat_id_7
2026-03-10,영업2팀_사원1,거래처_9,품목_548,4157261,cat_id_9
2026-03-10,영업2팀_사원1,거래처_17,품목_587,2726098,cat_id_8
2026-03-10,영업2팀_사원1,거래처_42,품목_976,5228393,cat_id_7
2026-03-10,영업2팀_사원1,거래처_32,품목_897,2915682,cat_id_8
2026-03-10,영업2팀_사원1,거래처_2,품목_963,2030601,cat_id_4
2026-03-10,영업2팀_사원1,거래처_28,품목_822,2637239,cat_id_3
2026-03-10,영업2팀_사원2,거래처_54,품목_828,3900394,cat_id_9
2026-03-10,영업2팀_사원2,거래처_40,품목_812,4777481,cat_id_3
2026-03-10,영업2팀_사원2,거래처_5,품목_679,4944980,cat_id_10
2026-03-10,영업2팀_사원2,거래처_23,품목_916,2880055,cat_id_7
2026-03-10,영업2팀_사원2,거래처_11,품목_654,5396319,cat_id_5
2026-03-10,영업2팀_사원2,거래처_30,품목_773,2637915,cat_id_4
2026-03-10,영업2팀_사원2,거래처_3,품목_24,1781274,cat_id_5
2026-03-10,영업2팀_사원2,거래처_51,품목_704,2662389,cat_id_5
2026-03-10,영업2팀_사원2,거래처_9,품목_260,3032477,cat_id_1
2026-03-10,영업2팀_사원2,거래처_10,품목_666,3500336,cat_id_7
2026-03-10,영업2팀_사원2,거래처_10,품목_677,2173664,cat_id_8
2026-03-10,영업2팀_사원2,거래처_29,품목_288,3875334,cat_id_9
2026-03-10,영업2팀_사원2,거래처_49,품목_357,2401222,cat_id_8
2026-03-10,영업2팀_사원3,거래처_1,품목_762,3197163,cat_id_3
2026-03-10,영업2팀_사원3,거래처_16,품목_993,1694414,cat_id_4
2026-03-10,영업2팀_사원3,거래처_29,품목_785,4683235,cat_id_6
2026-03-10,영업2팀_사원3,거래처_34,품목_700,3706193,cat_id_1
2026-03-10,영업2팀_사원3,거래처_52,품목_356,5249813,cat_id_7
2026-03-10,영업2팀_사원3,거래처_39,품목_401,4165468,cat_id_2
2026-03-10,영업2팀_사원3,거래처_11,품목_910,4800292,cat_id_1
2026-03-10,영업2팀_사원3,거래처_16,품목_882,2533115,cat_id_3
2026-03-10,영업2팀_사원3,거래처_24,품목_205,2386543,cat_id_6
2026-03-10,영업2팀_사원3,거래처_54,품목_683,1959085,cat_id_4
2026-03-10,영업2팀_사원3,거래처_16,품목_886,5243460,cat_id_7
2026-03-10,영업2팀_사원3,거래처_2,품목_415,1501485,cat_id_6
2026-03-10,영업2팀_사원3,거래처_9,품목_693,5258316,cat_id_4
2026-03-10,영업2팀_사원3,거래처_54,품목_503,3522748,cat_id_4
2026-03-10,영업2팀_사원3,거래처_50,품목_387,1677821,cat_id_8
2026-03-10,영업2팀_사원3,거래처_39,품목_102,2017414,cat_id_3
2026-03-10,영업2팀_사원3,거래처_44,품목_999,5192529,cat_id_10
2026-03-10,영업2팀_사원3,거래처_5,품목_444,3360973,cat_id_5
2026-03-10,영업2팀_사원4,거래처_32,품목_503,3813355,cat_id_4
2026-03-10,영업2팀_사원4,거래처_47,품목_118,3219631,cat_id_9
2026-03-10,영업2팀_사원4,거래처_47,품목_107,4925939,cat_id_8
2026-03-10,영업2팀_사원4,거래처_2,품목_27,3564069,cat_id_8
2026-03-10,영업2팀_사원4,거래처_37,품목_890,2724784,cat_id_1
2026-03-10,영업2팀_사원4,거래처_23,품목_112,5286134,cat_id_3
2026-03-10,영업2팀_사원4,거래처_35,품목_534,5459369,cat_id_5
2026-03-10,영업2팀_사원4,거래처_40,품목_749,2344623,cat_id_10
2026-03-10,영업2팀_사원4,거래처_30,품목_471,2270217,cat_id_2
2026-03-10,영업2팀_사원4,거래처_4,품목_18,2985724,cat_id_9
2026-03-10,영업2팀_사원4,거래처_13,품목_111,3275754,cat_id_2
2026-03-10,영업2팀_사원4,거래처_10,품목_192,3274263,cat_id_3
2026-03-10,영업2팀_사원5,거래처_5,품목_501,4788796,cat_id_2
2026-03-10,영업2팀_사원5,거래처_21,품목_865,3131974,cat_id_6
2026-03-10,영업2팀_사원5,거래처_19,품목_170,3169632,cat_id_1
2026-03-10,영업2팀_사원5,거래처_49,품목_697,5317229,cat_id_8
2026-03-10,영업2팀_사원5,거래처_18,품목_983,5039261,cat_id_4
2026-03-10,영업2팀_사원5,거래처_31,품목_873,3031053,cat_id_4
